iso_code,country,year,co2,consumption_co2,co2_per_capita,consumption_co2_per_capita
CAN,Canada,1834,0.004,,0.003,
CAN,Canada,1835,0.004,,0.003,
CAN,Canada,1836,0.004,,0.002,
CAN,Canada,1837,0.004,,0.002,
CAN,Canada,1838,0.004,,0.002,
CAN,Canada,1839,0.004,,0.002,
CAN,Canada,1840,0.004,,0.002,
CAN,Canada,1841,0.004,,0.002,
CAN,Canada,1842,0.004,,0.002,
CAN,Canada,1843,0.004,,0.002,
CAN,Canada,1844,0.004,,0.002,
CAN,Canada,1845,0.004,,0.002,
COD,Democratic Republic of Congo,1920,0.004,,0,
COD,Democratic Republic of Congo,1933,0.004,,0,
DMA,Dominica,1951,0.004,,0.071,
DMA,Dominica,1953,0.004,,0.069,
DMA,Dominica,1954,0.004,,0.068,
DMA,Dominica,1955,0.004,,0.067,
DMA,Dominica,1956,0.004,,0.066,
DMA,Dominica,1957,0.004,,0.065,
ERI,Eritrea,1941,0.004,,0.005,
SWZ,Eswatini,1950,0.004,,0.013,
SWZ,Eswatini,1951,0.004,,0.013,
SWZ,Eswatini,1952,0.004,,0.013,
SWZ,Eswatini,1953,0.004,,0.013,
SWZ,Eswatini,1954,0.004,,0.012,
SWZ,Eswatini,1955,0.004,,0.012,
SWZ,Eswatini,1956,0.004,,0.012,
SWZ,Eswatini,1957,0.004,,0.012,
SWZ,Eswatini,1958,0.004,,0.011,
SWZ,Eswatini,1959,0.004,,0.011,
SWZ,Eswatini,1961,0.004,,0.011,
ETH,Ethiopia,1948,0.004,,0,
ETH,Ethiopia,1949,0.004,,0,
GEO,Georgia,1861,0.004,,0.002,
GEO,Georgia,1864,0.004,,0.002,
GEO,Georgia,1865,0.004,,0.002,
GRC,Greece,1879,0.004,,0.001,
GRC,Greece,1883,0.004,,0.001,
GRC,Greece,1888,0.004,,0.001,
GNB,Guinea-Bissau,1951,0.004,,0.007,
ISL,Iceland,1947,0.004,,0.027,
ISL,Iceland,1948,0.004,,0.027,
ISL,Iceland,1949,0.004,,0.026,
IDN,Indonesia,1889,0.004,,0,
IRN,Iran,1906,0.004,,0,
KGZ,Kyrgyzstan,1860,0.004,,0.005,
LBN,Lebanon,1931,0.004,,0.004,
LTU,Lithuania,1855,0.004,,0.003,
MDG,Madagascar,1933,0.004,,0.001,
MDG,Madagascar,1935,0.004,,0.001,
MDG,Madagascar,1947,0.004,,0.001,
MDG,Madagascar,1948,0.004,,0.001,
MDG,Madagascar,1949,0.004,,0.001,
MDV,Maldives,1971,0.004,,0.031,
MDV,Maldives,1972,0.004,,0.03,
MDV,Maldives,1973,0.004,,0.029,
MDV,Maldives,1974,0.004,,0.028,
MDA,Moldova,1855,0.004,,0.004,
MSR,Montserrat,1962,0.004,,0.314,
MSR,Montserrat,1963,0.004,,0.314,
MSR,Montserrat,1965,0.004,,0.313,
NIC,Nicaragua,1944,0.004,,0.003,
NIC,Nicaragua,1946,0.004,,0.003,
NIU,Niue,1970,0.004,,0.715,
NIU,Niue,1971,0.004,,0.739,
NIU,Niue,1972,0.004,,0.776,
NIU,Niue,1973,0.004,,0.823,
NIU,Niue,1974,0.004,,0.874,
NIU,Niue,1975,0.004,,0.922,
NIU,Niue,1976,0.004,,0.965,
NIU,Niue,1977,0.004,,0.995,
NIU,Niue,1978,0.004,,1.017,
NIU,Niue,1979,0.004,,1.046,
NIU,Niue,1980,0.004,,1.077,
NIU,Niue,1981,0.004,,1.121,
NIU,Niue,1982,0.004,,1.173,
NIU,Niue,1983,0.004,,1.232,
NIU,Niue,1984,0.004,,1.292,
NIU,Niue,1985,0.004,,1.35,
NIU,Niue,1986,0.004,,1.405,
NIU,Niue,1987,0.004,,1.454,
NIU,Niue,1988,0.004,,1.498,
NIU,Niue,1989,0.004,,1.538,
NIU,Niue,2003,0.004,,2.096,
NIU,Niue,2004,0.004,,2.139,
NIU,Niue,2005,0.004,,2.171,
NIU,Niue,2006,0.004,,2.198,
NIU,Niue,2007,0.004,,2.225,
NIU,Niue,2009,0.004,,2.259,
NIU,Niue,2010,0.004,,2.259,
NOR,Norway,1831,0.004,,0.003,
PER,Peru,1884,0.004,,0.001,
PER,Peru,1885,0.004,,0.001,
PHL,Philippines,1912,0.004,,0,
ROU,Romania,1858,0.004,,0,
ROU,Romania,1859,0.004,,0,
ROU,Romania,1860,0.004,,0,
SHN,Saint Helena,1968,0.004,,0.666,
SHN,Saint Helena,1982,0.004,,0.547,
SHN,Saint Helena,1983,0.004,,0.542,
SHN,Saint Helena,1984,0.004,,0.539,
SHN,Saint Helena,1985,0.004,,0.537,
SHN,Saint Helena,1986,0.004,,0.537,
SHN,Saint Helena,1987,0.004,,0.539,
LCA,Saint Lucia,1950,0.004,,0.044,
VCT,Saint Vincent and the Grenadines,1950,0.004,,0.055,
VCT,Saint Vincent and the Grenadines,1951,0.004,,0.054,
WSM,Samoa,1950,0.004,,0.045,
WSM,Samoa,1951,0.004,,0.043,
STP,Sao Tome and Principe,1951,0.004,,0.062,
STP,Sao Tome and Principe,1952,0.004,,0.063,
STP,Sao Tome and Principe,1953,0.004,,0.063,
STP,Sao Tome and Principe,1954,0.004,,0.063,
STP,Sao Tome and Principe,1955,0.004,,0.062,
SVN,Slovenia,1885,0.004,,0.004,
SLB,Solomon Islands,1952,0.004,,0.039,
SLB,Solomon Islands,1953,0.004,,0.038,
SLB,Solomon Islands,1954,0.004,,0.037,
KOR,South Korea,1945,0.004,,0,
